EuropaBon_ID	Ref_lake	Country	Year	X_3035	Y_3035	Area_km2	Elevation	Alk	Colour	TN	TP	deg.sum	rr.av	EC	Chl_a	CALA_GLO	ELAT_HYD	ELAT_TRI	ELEO_ACI	ISOE_ECH	ISOE_LAC	LIMO_AQU	LITT_UNI	LOBE_DOR	LYTH_POR	RANU_RPT	SUBU_AQU	CALL_COP	CALL_HAM	CALL_HER	CALL_PAL	CERA_DEM	ELOD_CAN	HIPP_VUL	JUNC_BUL	MYRI_ALT	MYRI_SPI	MYRI_VER	POTA_ALP	POTA_BER	POTA_COM	POTA_CRI	POTA_FRI	POTA_GRA	POTA_LUC	POTA_OBT	POTA_PER	POTA_PRA	POTA_PUS	POTA_RUT	RANU_AQU	RANU_CIR	RANU_CON	RANU_PEL	STUC_FIL	STUC_PEC	UTRI_INT	UTRI_MIN	ZANN_PAL	LEMN_MIN	LEMN_TRI	SPIR_POL	HYDR_MOR	NUPH_LUT	NUPH_PUM	NYMP_ALB	PERS_AMP	POTA_NAT	SAGI_SFO	SPAR_ANG	SPAR_EME	SPAR_GRA	SPAR_HYP	SPAR_NAT	STRA_ALO	CHAR_ASP	CHAR_CON	CHAR_GLO	CHAR_TOM	CHAR_VIR	UTRI_V_A	NITE_O_F	CRAS_AQU	NAJA_FLE	RANU_TRI	CHAR_STR	NITE_GRA	NITE_WAH	SAGI_NAT	CHAR_HIS	NITE_MUC	CALL_STA	CHAR_CAN	CHAR_FIL	HOTT_PAL	LEMN_GIB	MYRI_SIB	NAJA_MAR	POTA_POL	CHAR_BRA	CHAR_PAP	NITE_CON	TOLY_CAN	NITE_OBT	UTRI_O_S	ELAT_ORT	STUC_VAG	ELAT_HEX	ELOD_NUT	CHAR_SUB	BALD_REP	POTA_TRI	LURO_NAT	NITE_TRA	CHAR_ACU	NYMP_PEL	NAJA_TEN	NYMP_TET	PERS_FOL	SPAR_GLO
FIN_8642_513	0	Finland	2010	5167667.597	4621442.549	1.37594	115.2	0.197	162.1428571	777.8571429	54.35714286	1149.422414	217.0000032	3.871428571	33.21428571	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_8783_482	0	Finland	2009	5148455.278	4584019.412	8.19771	108.11	0.2225	122.0833333	693.3333333	31.5	1168.615239	206.0000031	4.745833333	23.82916667	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_8821_382	0	Finland	2007	5133273.687	4601025.755	4.18265	99.32	0.290441667	174.5512821	1072.797619	69.5297619	1150.210732	201.000003	6.181410256	44.15654762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_8835_637	0	Finland	2012	5128824.157	4609109.915	2.85712	99.82	0.245	305.7142857	1102.857143	105.4821429	1158.312489	197.0000029	4.548214286	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_8840_514	1	Finland	2010	5128517.593	4618527.562	12.9344	124.43	0.1496875	254.6929825	1559.210526	104.2675439	1143.18166	201.000003	3.519117647	60.9254386	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_8855_483	0	Finland	2009	5143742.332	4611207.528	7.04049	127.31	0.169407407	295	1106.153846	93.05769231	1155.565399	203.000003	4.237254902	33.26923077	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_8865_432	0	Finland	2008	5173795.591	4600938.64	9.06526	86.2	0.136	136.6666667	615	35.83333333	1209.557235	201.000003	3.266666667	34	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_8876_384	0	Finland	2007	5174652.642	4604507.564	3.61658	86.3	0.145404762	165.2083333	688.8541667	47.36458333	1209.557235	201.000003	3.364583333	28.07395833	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_8885_749	0	Finland	2014	5184828.615	4601658.307	2.7808	91.5	0.1964	170.3703704	684.4444444	54.2037037	1205.392501	208.0000031	4.12037037	29.16851852	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_8924_972	0	Finland	2019	5179587.33	4619605.666	5.40114	97.4	0.085	205.625	645.625	44	1176.775741	220.0000033	2.9	11.975	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_8955_515	0	Finland	2010	5169548.247	4637600.325	3.88861	125	0.075090909	252.1153846	727.724359	55.29487179	1130.648673	216.0000032	2.439583333	20.77179487	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_9010_755	1	Finland	2014	5164035.17	4645629.734	1.95323	154.51	0.0545	205	602.5	29	1105.314049	212.0000032	1.725	19.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_9064_385	0	Finland	2007	5193758.489	4603328.185	1.51366	119.39	0.176666667	165.7142857	631.4285714	33.85714286	1188.389271	219.0000033	3.614285714	10.47142857	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_916_599	0	Finland	2011	5351965.034	4420097.192	26.8534	68.99	0.396041667	26.10576923	480.7	11.61538462	1295.76815	199.000003	11.10706667	6.115131579	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_9262_932	0	Finland	2018	5243878.375	4560833.729	1.97737	86.64	0.305583333	57.65625	823.59375	40.453125	1246.320498	211.0000031	6.8171875	18.92916667	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_9288_434	0	Finland	2008	5223414.03	4558168.62	12.528	86.08	0.285	34.5	455	11.3	1265.530195	207.0000031	5.48	5.62	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_9296_762	0	Finland	2014	5226733.667	4560350.634	3.44471	94.47	0.2723	98	730	42.4	1252.917262	208.0000031	5.4	26.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_9297_435	0	Finland	2008	5222675.77	4563140.107	0.593028	136.88	0.408666667	31.5	525.625	17.8125	1265.530195	207.0000031	7.45625	8.7625	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_93_303	0	Finland	2002	5367164.462	4527220.402	14.712	110.2	0.077	134.8611111	469.9722222	19.60277778	1172.147565	222.0000033	2.576388889	9.294166667	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_9363_1129	0	Finland	2021	5231942.78	4569572.074	1.60219	95.26	0.257611111	90	640.6666667	27.93333333	1226.83665	215.0000032	5.906666667	19	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_9444_386	0	Finland	2007	5221757.413	4579847.237	80.736	95.77	0.1082	99.5	463.1884058	20.51811594	1219.72003	214.0000032	3.341666667	13.77862319	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_946_417	0	Finland	2008	5353901.045	4434216.974	5.59937	74.59	0.475772727	46.35555556	907.1111111	41.91111111	1295.811503	199.000003	13.12888889	27.16111111	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_954_982	0	Finland	2020	5332026.26	4397791.767	15.783	78.5	0.165628205	46.70833333	479.3333333	6.244444444	1293.147504	206.0000031	4.489083333	2.778216374	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_9602_436	0	Finland	2008	5222969.971	4592830.435	8.29077	110.37	0.1675	85	508.3333333	30.66666667	1200.233781	210.0000031	3.583333333	18.4	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_9640_387	0	Finland	2007	5203413.53	4606129.748	16.7963	117.38	0.073	116.3461538	439.8076923	19.94230769	1186.514578	215.0000032	2.96025641	11.12	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_9662_1031	0	Finland	2020	5191980.631	4620212.587	0.531768	132.19	0.083	160	510	17	1157.797158	220.0000033	2.2	11	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_9679_559	0	Finland	2011	5191526.855	4630166.248	5.29108	141.49	0.0315	130.7272727	400.9090909	19.36363636	1145.488896	220.0000033	4.587878788	14.86363636	0	0	0	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_9820_866	0	Finland	2017	5202945.454	4558536.069	3.04761	90.59	0.4175	55.46875	766.8888889	35.33174603	1278.685469	204.000003	7.482638889	23.88465608	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_9843_484	0	Finland	2009	5203658.744	4555554.307	3.69584	90.59	0.497714286	52.85	993.4807692	57.64423077	1278.685469	204.000003	8.536778846	47.96115385	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FIN_9867_364	1	Finland	2006	5216634.377	4604255.632	10.0112	144.37	0.033666667	165	410	17.5	1171.945153	209.0000031	1.55	10.7	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_9923_485	1	Finland	2009	5219153.729	4624248.691	4.2008	186.77	0.044846154	115	319.6153846	12.5	1110.816291	219.0000033	1.426923077	6.334615385	0	0	0	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FIN_9950_327	1	Finland	2003	5208535.324	4613721.001	0.684165	150.98	0.073	155	470	19	1165.497564	211.0000031	2.15	7.05	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LOH_1	0	Sweden	1937	4708088.727	4118264.699	0.03	76	0.06	NA	160	13	1418.637803	196.0000029	NA	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_10	0	Sweden	1937	4748146.906	4073366.136	0.03	3	1.2	NA	310	26	1554.590405	174.0000026	NA	NA	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_101	0	Sweden	1937	4842640.955	5006816.909	0.69	310	0.07	NA	250	13	731.5535389	170.0000025	NA	NA	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_102	0	Sweden	1937	4936846.945	4827961.879	1.29	49	0.03	NA	120	19	985.9300269	192.0000029	NA	NA	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_103	1	Sweden	1937	4876511.498	5019409.907	1.59	255	0.05	NA	80	12	761.3224551	173.0000026	NA	NA	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_104	0	Sweden	1937	4930218.043	4848765.892	0.61	88	0.06	NA	140	27	958.1362986	190.0000028	NA	NA	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_105	0	Sweden	1937	4930635.9	4835823.21	6.36	82	0.06	NA	60	8.5	960.3550815	194.0000029	NA	NA	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_106	1	Sweden	1937	4933092.47	4830621.116	3.67	53	0.05	NA	70	9	976.4155885	192.0000029	NA	NA	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_107	1	Sweden	1937	4934232.301	4827192.541	1.49	45	0.07	NA	80	11	976.4155885	192.0000029	NA	NA	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_108	0	Sweden	1937	4939698.165	4813016.247	1.74	21	0.06	NA	240	26	1004.917039	185.0000028	NA	NA	0	0	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_109	0	Sweden	1937	4929703.316	4842151.983	0.39	81	0.05	NA	90	14	960.3550815	194.0000029	NA	NA	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_11	0	Sweden	1937	4732679.627	4140929.629	2.59	35	1.22	NA	280	36.5	1424.451111	194.0000029	NA	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOH_110	1	Sweden	1937	4929365.108	4858750.396	5.2	49	0.06	NA	90	11	973.0211982	186.0000028	NA	NA	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
